Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion_Rate_Original,Sale_Amount,Ad_Date,Location,Device,Keyword,Ad_Date_Parsed,Day,Month,Weekday,Week,CR_Needs_Fix,Conversion_Rate_Fixed,CTR,CPC,Cost_Per_Lead,Lead_Conversion_Rate,Conversion_Per_Impression,Leads_Per_Click,Revenue_Per_Conversion,ROI,Cost_Per_Sale,Campaign_Name_Encoded,Location_Encoded,Device_Encoded,Keyword_Encoded
A2827,data analytics course,181.0,5783.0,231.16,24.0,4.0,0.022,1963.0,29-11-2024,hyderabad,tablet,data analytics course,2024-11-29,29,11,4,48,False,0.0221,0.031298633927027496,1.2771270718232044,9.631666666666666,0.16666666666666666,0.0006916825177243646,0.13259668508287292,490.75,7.49195362519467,0.11775853285787061,0,0,2,1
A2828,data analytics course,175.0,3792.0,227.98,17.0,8.0,0.046,1627.0,2024-11-04,hyderabad,tablet,learn data analytics,2024-11-04,4,11,0,45,False,0.0457,0.04614978902953586,1.302742857142857,13.410588235294117,0.47058823529411764,0.002109704641350211,0.09714285714285714,203.375,6.136590929028863,0.14012292562999384,0,0,2,4
A2829,data analytics course,94.0,5919.0,220.26,18.0,8.0,0.055,1486.0,2024/11/18,hyderabad,desktop,data analytics training,2024-11-18,18,11,0,47,True,0.0851,0.0158810609900321,2.343191489361702,12.236666666666666,0.4444444444444444,0.0013515796587261362,0.19148936170212766,185.75,5.746572232815764,0.14822341857335128,0,0,0,3
A2830,data analytics course,119.0,4593.0,248.14,23.0,8.0,0.067,1595.0,2024-11-08,hyderabad,mobile,learn data analytics,2024-11-08,8,11,4,45,False,0.0672,0.025908991944263007,2.0852100840336134,10.788695652173912,0.34782608695652173,0.0017417809710428913,0.19327731092436976,199.375,5.427823003143388,0.15557366771159875,0,0,1,4
A2831,data analytics course,146.0,4308.0,181.7,27.0,9.0,0.047,1391.0,2024-11-06,hyderabad,tablet,analytics for data,2024-11-06,6,11,2,45,True,0.0616,0.033890436397400185,1.2445205479452055,6.729629629629629,0.3333333333333333,0.0020891364902506965,0.18493150684931506,154.55555555555554,6.6554760594386355,0.1306254493170381,0,0,2,0
A2832,data analytics course,122.0,4676.0,202.56,25.0,8.0,0.051,1368.0,2024-11-07,hyderabad,tablet,data analytics course,2024-11-07,7,11,3,45,True,0.0656,0.026090675791274595,1.660327868852459,8.1024,0.32,0.001710863986313088,0.20491803278688525,171.0,5.753554502369669,0.1480701754385965,0,0,2,1
A2833,data analytics course,114.0,5832.0,214.965,28.0,4.0,0.035,1566.0,2024/11/18,hyderabad,mobile,data analytics course,2024-11-18,18,11,0,47,False,0.0351,0.01954732510288066,1.885657894736842,7.677321428571429,0.14285714285714285,0.0006858710562414266,0.24561403508771928,391.5,6.284906845300398,0.13727011494252875,0,0,1,1
A2834,data analytics course,130.0,3637.0,214.965,25.0,7.0,0.047,1361.0,2024-11-15,hyderabad,tablet,analytics for data,2024-11-15,15,11,4,46,True,0.0538,0.03574374484465218,1.653576923076923,8.5986,0.28,0.00192466318394281,0.19230769230769232,194.42857142857142,5.331263228897728,0.15794636296840558,0,0,2,0
A2835,data analytics course,154.0,5533.0,207.61,14.0,8.0,0.035,1165.0,2024/11/06,hyderabad,desktop,analytics for data,2024-11-06,6,11,2,45,True,0.0519,0.027833001988071572,1.3481168831168833,14.829285714285716,0.5714285714285714,0.001445870233146575,0.09090909090909091,145.625,4.611483069216319,0.178206008583691,0,0,0,0
A2836,data analytics course,132.0,4320.0,229.38,15.0,5.0,0.038,1557.0,2024-11-14,hyderabad,desktop,analytics for data,2024-11-14,14,11,3,46,False,0.0379,0.030555555555555555,1.7377272727272728,15.292,0.3333333333333333,0.0011574074074074073,0.11363636363636363,311.4,5.7878629348679045,0.1473217726396917,0,0,0,0
A2837,data analytics course,170.0,3526.0,224.34,29.0,4.0,0.024,1969.0,2024/11/01,hyderabad,desktop,analytics for data,2024-11-01,1,11,4,44,False,0.0235,0.04821327283040272,1.3196470588235294,7.735862068965518,0.13793103448275862,0.0011344299489506524,0.17058823529411765,492.25,7.776856557011679,0.11393600812595227,0,0,0,0
A2838,data analytics course,85.0,5962.0,201.12,20.0,10.0,0.047,1728.0,2024-11-25,hyderabad,mobile,data analytics course,2024-11-25,25,11,0,48,True,0.1176,0.014256960751425697,2.3661176470588234,10.056000000000001,0.5,0.0016772895001677288,0.23529411764705882,172.8,7.591885441527447,0.11638888888888889,0,0,1,1
A2839,data analytics course,85.0,3208.0,220.53,25.0,5.0,0.059,1426.0,02-11-2024,hyderabad,desktop,analytics for data,2024-02-11,11,2,6,6,False,0.0588,0.02649625935162095,2.594470588235294,8.8212,0.2,0.0015586034912718205,0.29411764705882354,285.2,5.466240420804426,0.1546493688639551,0,0,0,0
A2840,data analytics course,127.0,4477.0,199.34,20.0,3.0,0.024,1239.0,2024/11/01,hyderabad,desktop,data analytics course,2024-11-01,1,11,4,44,False,0.0236,0.028367210185392004,1.5696062992125985,9.967,0.15,0.0006700915791824883,0.15748031496062992,413.0,5.215511186916826,0.16088781275221953,0,0,0,1
A2841,data analytics course,148.0,3207.0,207.16,22.0,9.0,0.061,1416.0,2024-11-28,hyderabad,desktop,online data analytic,2024-11-28,28,11,3,48,False,0.0608,0.04614904895541004,1.3997297297297298,9.416363636363636,0.4090909090909091,0.002806361085126286,0.14864864864864866,157.33333333333334,5.835296389264337,0.14629943502824858,0,0,0,5
A2842,data analytics course,181.0,4269.0,227.56,24.0,4.0,0.047,1251.0,16-11-2024,hyderabad,mobile,data analytics course,2024-11-16,16,11,5,46,True,0.0221,0.04239868821738112,1.2572375690607736,9.481666666666667,0.16666666666666666,0.0009369875849144999,0.13259668508287292,312.75,4.497451221655827,0.18190247801758594,0,0,1,1
A2843,data analytics course,102.0,4512.0,183.01,20.0,5.0,0.049,1544.0,24-11-2024,hyderabad,tablet,analytics for data,2024-11-24,24,11,6,47,False,0.049,0.022606382978723406,1.7942156862745098,9.1505,0.25,0.0011081560283687944,0.19607843137254902,308.8,7.436697448226873,0.11852979274611398,0,0,2,0
A2844,data analytics course,136.0,5249.0,199.26,25.0,9.0,0.059,1142.0,09-11-2024,hyderabad,desktop,analytics for data,2024-09-11,11,9,2,37,False,0.0662,0.025909697085159077,1.4651470588235294,7.9704,0.36,0.0017146123071061154,0.18382352941176472,126.88888888888889,4.731205460202751,0.17448336252189142,0,0,0,0
A2845,data analytics course,148.0,4881.0,213.23,14.0,4.0,0.046,1474.0,18-11-2024,hyderabad,tablet,data analytics training,2024-11-18,18,11,0,47,True,0.027,0.03032165539848392,1.4407432432432432,15.230714285714285,0.2857142857142857,0.0008195041999590248,0.0945945945945946,368.5,5.912723350372837,0.1446607869742198,0,0,2,3
A2846,data analytics course,170.0,5385.0,198.13,21.0,7.0,0.045,1174.0,2024-11-30,hyderabad,desktop,online data analytic,2024-11-30,30,11,5,48,False,0.0412,0.031569173630454965,1.165470588235294,9.434761904761904,0.3333333333333333,0.0012999071494893223,0.12352941176470589,167.71428571428572,4.925402513501236,0.1687649063032368,0,0,0,5
A2847,data analytics course,152.0,4506.0,214.965,17.0,7.0,0.033,1678.0,12-11-2024,hyderabad,mobile,learn data analytics,2024-12-11,11,12,2,50,True,0.0461,0.033732800710164226,1.4142434210526316,12.645,0.4117647058823529,0.0015534842432312472,0.1118421052631579,239.71428571428572,6.805921894261857,0.12810786650774733,0,0,1,4
A2848,data analytics course,128.0,4149.0,238.94,10.0,10.0,0.047,1306.0,2024/11/13,hyderabad,mobile,data analytics course,2024-11-13,13,11,2,46,True,0.0781,0.030850807423475537,1.86671875,23.894,1.0,0.002410219329959026,0.078125,130.6,4.465807315644095,0.18295558958652375,0,0,1,1
A2849,data analytics course,168.0,4517.0,228.0,27.0,6.0,0.036,1679.0,2024/11/20,hyderabad,mobile,online data analytic,2024-11-20,20,11,2,47,False,0.0357,0.03719282709763117,1.3571428571428572,8.444444444444445,0.2222222222222222,0.0013283152534868275,0.16071428571428573,279.8333333333333,6.364035087719298,0.13579511614055986,0,0,1,5
A2850,data analytics course,95.0,4075.0,225.18,26.0,7.0,0.074,1763.0,2024-11-19,hyderabad,tablet,data analytics online,2024-11-19,19,11,1,47,False,0.0737,0.023312883435582823,2.3703157894736844,8.660769230769231,0.2692307692307692,0.0017177914110429449,0.2736842105263158,251.85714285714286,6.829292121858068,0.12772546795235395,0,0,2,2
A2851,data analytics course,120.0,3903.0,197.56,20.0,7.0,0.047,1255.0,18-11-2024,hyderabad,tablet,analytics for data,2024-11-18,18,11,0,47,True,0.0583,0.030745580322828592,1.6463333333333334,9.878,0.35,0.0017934921854983346,0.16666666666666666,179.28571428571428,5.352500506175339,0.15741832669322708,0,0,2,0
A2852,data analytics course,157.0,4477.0,191.69,20.0,10.0,0.064,1598.0,2024/11/04,hyderabad,mobile,online data analytic,2024-11-04,4,11,0,45,False,0.0637,0.03506812597721689,1.2209554140127388,9.5845,0.5,0.002233638597274961,0.12738853503184713,159.8,7.336376441128905,0.11995619524405507,0,0,1,5
A2853,data analytics course,147.0,5580.0,230.15,15.0,3.0,0.058,1299.0,06-11-2024,hyderabad,desktop,learn data analytics,2024-06-11,11,6,1,24,True,0.0204,0.026344086021505377,1.5656462585034014,15.343333333333334,0.2,0.0005376344086021505,0.10204081632653061,433.0,4.644145122746035,0.17717474980754427,0,0,0,4
A2854,data analytics course,161.0,3253.0,181.02,15.0,10.0,0.062,1340.0,2024/11/07,hyderabad,desktop,data analytics training,2024-11-07,7,11,3,45,False,0.0621,0.04949277589917,1.1243478260869566,12.068000000000001,0.6666666666666666,0.003074085459575776,0.09316770186335403,134.0,6.4024969616616945,0.13508955223880598,0,0,0,3
A2855,data analytics course,187.0,3869.0,185.15,26.0,6.0,0.032,1881.0,2024-11-04,hyderabad,mobile,data analytics training,2024-11-04,4,11,0,45,False,0.0321,0.048332902558800725,0.9901069518716578,7.121153846153846,0.23076923076923078,0.0015507883173946756,0.13903743315508021,313.5,9.159330272751822,0.09843168527379054,0,0,1,3
A2856,data analytics course,177.0,5043.0,213.52,18.0,4.0,0.023,1117.0,28-11-2024,hyderabad,tablet,data analytics course,2024-11-28,28,11,3,48,False,0.0226,0.03509815585960738,1.2063276836158192,11.862222222222222,0.2222222222222222,0.000793178663493952,0.1016949152542373,279.25,4.231360059947546,0.19115487914055507,0,0,2,1
A2857,data analytics course,165.0,4537.0,191.77,15.0,4.0,0.024,1783.0,2024/11/04,hyderabad,tablet,analytics for data,2024-11-04,4,11,0,45,False,0.0242,0.03636764381750055,1.1622424242424243,12.784666666666668,0.26666666666666666,0.0008816398501212255,0.09090909090909091,445.75,8.297596078635866,0.10755468311833988,0,0,2,0
A2858,data analytics course,146.0,3766.0,214.965,23.0,6.0,0.047,1760.0,2024/11/05,hyderabad,desktop,analytics for data,2024-11-05,5,11,1,45,True,0.0411,0.038767923526287836,1.47236301369863,9.346304347826088,0.2608695652173913,0.0015932023366967605,0.15753424657534246,293.3333333333333,7.1873793408229245,0.12213920454545454,0,0,0,0
A2859,data analytics course,126.0,3702.0,222.41,27.0,5.0,0.04,1489.0,30-11-2024,hyderabad,desktop,analytics for data,2024-11-30,30,11,5,48,False,0.0397,0.03403565640194489,1.7651587301587301,8.237407407407407,0.18518518518518517,0.001350621285791464,0.21428571428571427,297.8,5.694842857785171,0.14936870382807252,0,0,0,0
A2860,data analytics course,110.0,4840.0,184.63,17.0,8.0,0.073,1013.0,2024/11/22,hyderabad,mobile,data analytics online,2024-11-22,22,11,4,47,False,0.0727,0.022727272727272728,1.6784545454545454,10.860588235294117,0.47058823529411764,0.001652892561983471,0.15454545454545454,126.625,4.486648973622922,0.18226061204343533,0,0,1,2
A2861,data analytics course,97.0,4425.0,206.41,10.0,5.0,0.047,1219.0,16-11-2024,hyderabad,desktop,data analytics course,2024-11-16,16,11,5,46,True,0.0515,0.02192090395480226,2.127938144329897,20.641,0.5,0.0011299435028248588,0.10309278350515463,243.8,4.905721622014438,0.1693273174733388,0,0,0,1
A2862,data analytics course,104.0,4213.0,202.54,21.0,8.0,0.077,1065.0,2024/11/26,hyderabad,tablet,data analytics course,2024-11-26,26,11,1,48,False,0.0769,0.024685497270353667,1.9475,9.644761904761904,0.38095238095238093,0.0018988844054118206,0.20192307692307693,133.125,4.2582205984003165,0.19017840375586853,0,0,2,1
A2863,data analytics course,176.0,5010.0,205.47,18.0,10.0,0.057,1709.0,2024-11-24,hyderabad,tablet,data analytics course,2024-11-24,24,11,6,47,False,0.0568,0.035129740518962074,1.1674431818181819,11.415,0.5555555555555556,0.001996007984031936,0.10227272727272728,170.9,7.3175159390665305,0.12022820362785254,0,0,2,1
A2864,data analytics course,91.0,4045.0,225.82,12.0,7.0,0.047,1828.0,2024/11/13,hyderabad,tablet,online data analytic,2024-11-13,13,11,2,46,True,0.0769,0.02249690976514215,2.4815384615384612,18.81833333333333,0.5833333333333334,0.00173053152039555,0.13186813186813187,261.14285714285717,7.0949428748560806,0.12353391684901531,0,0,2,5
A2865,data analytics course,167.0,5145.0,183.22,19.0,9.0,0.054,1021.0,2024/11/22,hyderabad,desktop,online data analytic,2024-11-22,22,11,4,47,False,0.0539,0.032458697764820216,1.097125748502994,9.643157894736841,0.47368421052631576,0.001749271137026239,0.11377245508982035,113.44444444444444,4.5725357493723395,0.1794515181194907,0,0,0,5
A2866,data analytics course,132.0,3725.0,196.98,16.0,6.0,0.045,1094.0,2024-11-01,hyderabad,desktop,analytics for data,2024-11-01,1,11,4,44,False,0.0455,0.03543624161073825,1.4922727272727272,12.31125,0.375,0.001610738255033557,0.12121212121212122,182.33333333333334,4.553863336379328,0.18005484460694698,0,0,0,0
A2867,data analytics course,93.0,4962.0,181.34,22.0,4.0,0.043,1100.0,2024-11-30,hyderabad,desktop,analytics for data,2024-11-30,30,11,5,48,False,0.043,0.018742442563482467,1.9498924731182796,8.242727272727272,0.18181818181818182,0.0008061265618702137,0.23655913978494625,275.0,5.06595345759347,0.16485454545454545,0,0,0,0
A2868,data analytics course,149.0,3055.0,228.17,18.0,7.0,0.05,1382.0,2024/11/17,hyderabad,desktop,learn data analytics,2024-11-17,17,11,6,46,False,0.047,0.04877250409165303,1.5313422818791946,12.67611111111111,0.3888888888888889,0.0022913256955810145,0.12080536912751678,197.42857142857142,5.056887408511198,0.1651013024602026,0,0,0,4
A2869,data analytics course,184.0,4425.0,221.83,30.0,6.0,0.033,1956.0,13-11-2024,hyderabad,tablet,data analytics online,2024-11-13,13,11,2,46,False,0.0326,0.0415819209039548,1.2055978260869566,7.394333333333334,0.2,0.0013559322033898306,0.16304347826086957,326.0,7.817562998692693,0.11341002044989776,0,0,2,2
A2870,data analytics course,192.0,3755.0,214.965,16.0,4.0,0.021,1805.0,06-11-2024,hyderabad,desktop,learn data analytics,2024-06-11,11,6,1,24,False,0.0208,0.051131824234354195,1.119609375,13.4353125,0.25,0.0010652463382157123,0.08333333333333333,451.25,7.396715744423511,0.11909418282548477,0,0,0,4
A2871,data analytics course,115.0,4832.0,237.18,24.0,5.0,0.043,1737.0,2024/11/23,hyderabad,tablet,data analytics online,2024-11-23,23,11,5,47,False,0.0435,0.023799668874172186,2.0624347826086957,9.8825,0.20833333333333334,0.0010347682119205299,0.20869565217391303,347.4,6.323551732861118,0.13654576856649395,0,0,2,2
A2872,data analytics course,81.0,3224.0,239.58,18.0,10.0,0.123,1229.0,2024-11-27,hyderabad,tablet,online data analytic,2024-11-27,27,11,2,48,False,0.1235,0.02512406947890819,2.957777777777778,13.31,0.5555555555555556,0.003101736972704715,0.2222222222222222,122.9,4.129810501711328,0.19493897477624086,0,0,2,5
A2873,data analytics course,119.0,5809.0,224.5,11.0,7.0,0.059,1736.0,19-11-2024,hyderabad,mobile,analytics for data,2024-11-19,19,11,1,47,False,0.0588,0.020485453606472716,1.8865546218487395,20.40909090909091,0.6363636363636364,0.0012050266827336891,0.09243697478991597,248.0,6.732739420935412,0.12932027649769584,0,0,1,0
A2874,data analytics course,169.0,4027.0,193.86,22.0,4.0,0.033,1387.0,2024/11/12,hyderabad,desktop,data analytics online,2024-11-12,12,11,1,46,False,0.0237,0.04196672460888999,1.1471005917159764,8.811818181818182,0.18181818181818182,0.0009932952570151478,0.1301775147928994,346.75,6.154647683895593,0.13976928622927182,0,0,0,2
A2875,data analytics course,103.0,5900.0,231.39,24.0,10.0,0.097,1963.0,2024-11-02,hyderabad,mobile,data analytics training,2024-11-02,2,11,5,44,False,0.0971,0.017457627118644067,2.246504854368932,9.64125,0.4166666666666667,0.001694915254237288,0.23300970873786409,196.3,7.483512684212802,0.1178757004584819,0,0,1,3
A2876,data analytics course,90.0,3518.0,216.8,21.0,4.0,0.044,1781.0,23-11-2024,hyderabad,mobile,learn data analytics,2024-11-23,23,11,5,47,False,0.0444,0.025582717453098352,2.408888888888889,10.323809523809524,0.19047619047619047,0.0011370096645821489,0.23333333333333334,445.25,7.214944649446494,0.12172936552498596,0,0,1,4
A2877,data analytics course,184.0,4238.0,228.49,26.0,10.0,0.047,1003.0,2024/11/09,hyderabad,tablet,learn data analytics,2024-11-09,9,11,5,45,True,0.0543,0.04341670599339311,1.2417934782608697,8.788076923076924,0.38461538461538464,0.0023596035865974517,0.14130434782608695,100.3,3.389688826644492,0.22780658025922235,0,0,2,4
A2878,data analytics course,143.0,5160.0,248.04,21.0,10.0,0.038,1780.0,25-11-2024,hyderabad,mobile,data analytics online,2024-11-25,25,11,0,48,True,0.0699,0.027713178294573645,1.7345454545454544,11.811428571428571,0.47619047619047616,0.001937984496124031,0.14685314685314685,178.0,6.1762618932430255,0.13934831460674157,0,0,1,2
A2879,data analytics course,123.0,4753.0,203.59,29.0,10.0,0.081,1959.0,2024-11-15,hyderabad,mobile,data analytics training,2024-11-15,15,11,4,46,False,0.0813,0.025878392594151062,1.6552032520325204,7.020344827586207,0.3448275862068966,0.002103934357248054,0.23577235772357724,195.9,8.622280072695123,0.10392547217968351,0,0,1,3
A2880,data analytics course,155.0,4969.0,190.87,25.0,5.0,0.032,1807.0,2024/11/28,hyderabad,tablet,data analytics training,2024-11-28,28,11,3,48,False,0.0323,0.031193399074260414,1.2314193548387098,7.6348,0.2,0.001006238679814852,0.16129032258064516,361.4,8.467176612353958,0.10562811289429995,0,0,2,3
A2881,data analytics course,140.0,4415.0,240.95,13.0,8.0,0.057,1579.0,2024/11/12,hyderabad,mobile,data analytics training,2024-11-12,12,11,1,46,False,0.0571,0.031710079275198186,1.7210714285714286,18.534615384615385,0.6153846153846154,0.001812004530011325,0.09285714285714286,197.375,5.553226810541606,0.15259658011399618,0,0,1,3
A2882,data analytics course,110.0,3931.0,193.32,20.0,4.0,0.047,1088.0,2024/11/14,hyderabad,mobile,data analytics training,2024-11-14,14,11,3,46,True,0.0364,0.027982701602645637,1.7574545454545454,9.666,0.2,0.0010175527855507504,0.18181818181818182,272.0,4.627974343058143,0.17768382352941176,0,0,1,3
A2883,data analytics course,103.0,4409.0,246.87,18.0,8.0,0.078,1136.0,2024/11/24,hyderabad,desktop,online data analytic,2024-11-24,24,11,6,47,False,0.0777,0.023361306418689044,2.3967961165048544,13.715,0.4444444444444444,0.0018144704014515763,0.17475728155339806,142.0,3.6016121845505733,0.21731514084507042,0,0,0,5
A2884,data analytics course,127.0,5064.0,195.07,22.0,10.0,0.079,1521.0,2024/11/16,hyderabad,mobile,learn data analytics,2024-11-16,16,11,5,46,False,0.0787,0.025078988941548183,1.5359842519685039,8.866818181818182,0.45454545454545453,0.0019747235387045812,0.1732283464566929,152.1,6.79720100476752,0.12825115055884287,0,0,1,4
A2885,data analytics course,151.0,3905.0,191.4,20.0,10.0,0.048,1342.0,2024/11/30,hyderabad,desktop,data analytics course,2024-11-30,30,11,5,48,True,0.0662,0.038668373879641484,1.2675496688741723,9.57,0.5,0.002560819462227913,0.13245033112582782,134.2,6.011494252873563,0.14262295081967213,0,0,0,1
